example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|539|||3|5|gpt;perplexity_grok;qwen
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|35-ФЗ|ФЗ|23||26.03.2003|2|5|gpt;perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|541|||2|5|gemini;perplexity_grok
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий|35-ФЗ|ФЗ|21||26.03.2003|1|5|qwen
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|442|ПП РФ|45||04.05.2012|1|5|qwen
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|217-ФЗ|ФЗ|22||29.07.2017|1|5|qwen
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|424|||1|5|gpt
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|1178|ПП РФ||71|29.12.2011|1|5|gpt
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|1469|ПП РФ|||01.11.2024|1|5|gpt
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|540|||1|5|perplexity_grok
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий|35|ФЗ|38||26.03.2003|1|5|perplexity_grok
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|861|ПП РФ|||27.12.2004|1|5|perplexity_grok
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|442|ПП РФ|||04.05.2012|1|5|perplexity_grok
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий|35-ФЗ|ФЗ|23.1||26.03.2003|1|5|gemini
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|861|ПП РФ||13|27.12.2004|1|5|gemini
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|1178|ПП РФ||87|29.12.2011|1|5|gemini
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|35-ФЗ|ФЗ|3||26.03.2003|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|147-ФЗ|ФЗ|6||17.08.1995|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|442|ПП РФ||71|04.05.2012|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|442|ПП РФ||2|04.05.2012|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|614|ПП РФ||1|22.07.2013|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|специальный|217-ФЗ|ФЗ|17||29.07.2017|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||КоАП РФ|14.6|||1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|544|||1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|548|||1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГК РФ|422|||1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий|2300-1|ФЗ|16||07.02.1992|1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГПК РФ|22|||1|5|perplexity_claude_sonnet
158|7d69eb45-3e0c-45b0-b124-eca6d6d3ddf7|общий||ГПК РФ|28|||1|5|perplexity_claude_sonnet
