example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1112|||4|5|gemini;gpt;perplexity_claude_sonnet;qwen
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1152|||3|5|gemini;gpt;qwen
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1153|||3|5|gemini;gpt;perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1154|||2|5|gpt;perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1155|||2|5|gpt;perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|218|||2|5|gpt;perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГПК РФ|131|||2|5|gpt;perplexity_grok
44|554f7834-d790-43bd-924c-d90084e8e6a9|специальный||ГК РФ|1156|||1|5|qwen
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГПК РФ|30|||1|5|qwen
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий|218-ФЗ|ФЗ|8||13.07.2015|1|5|qwen
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|225|||1|5|gpt
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1115|||1|5|perplexity_grok
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1151|||1|5|perplexity_grok
44|554f7834-d790-43bd-924c-d90084e8e6a9|специальный||ГПК РФ|237|||1|5|perplexity_grok
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|302|||1|5|perplexity_grok
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|234|||1|5|gemini
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1141|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1142|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|1146|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГК РФ|196|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГПК РФ|264|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий||ГПК РФ|28|||1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий|1541-1|Закон РФ|2||04.07.1991|1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|общий|1541-1|Закон РФ|7||04.07.1991|1|5|perplexity_claude_sonnet
44|554f7834-d790-43bd-924c-d90084e8e6a9|специальный|76-ФЗ|ФЗ|15||27.05.1998|1|5|perplexity_claude_sonnet
