example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий|7-ФЗ|ФЗ|60||10.01.2002|4|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный||УК РФ|260.1|||3|5|gemini;gpt;perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный||КоАП РФ|8.35|||2|5|gpt;perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий|52-ФЗ|ФЗ|57||24.04.1995|1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий||ЛК РФ|23.1|||1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|683-ЗС|Закон города Севастополя|3||28.06.2024|1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|683-ЗС|Закон города Севастополя|10||28.06.2024|1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|424-ПП|ПП РФ|||15.09.2022|1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|не присвоен|Красная книга города Севастополя|||29.04.2016|1|5|qwen
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий||ЗК РФ|40|||1|5|gpt
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий||ГК РФ|261|||1|5|gpt
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий||ЛК РФ|17|||1|5|perplexity_grok
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|683-ЗС|Закон города Севастополя|4||23.12.2021|1|5|perplexity_grok
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|683-ЗС|Закон города Севастополя|6||23.12.2021|1|5|perplexity_grok
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|424-ПП|ПП РФ||1|15.09.2022|1|5|perplexity_grok
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|185-ЗС|Закон города Севастополя|11||25.11.2015|1|5|gemini
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|493-ПП|ПП РФ||3|20.10.2023|1|5|gemini
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|993|"Приказ Министерства природных ресурсов и экологии Российской Федерации ""Об утверждении Правил заготовки древесины и особенностей заготовки древесины в лесничествах, лесопарках, указанных в статье 23 Лесного кодекса Российской Федерации"""|||01.12.2020|1|5|perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|445-ПП|ПП РФ|||13.05.2016|1|5|perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий||ЛК РФ|16|||1|5|perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|специальный|217-ФЗ|ФЗ|19||29.07.2017|1|5|perplexity_claude_sonnet
31|53487c88-89a7-4f83-91e8-c0d457299ab5|общий|162|"Приказ Министерства природных ресурсов и экологии Российской Федерации ""Об утверждении перечня объектов животного мира, занесённых в Красную книгу Российской Федерации"""|||24.03.2020|1|5|perplexity_claude_sonnet
