example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|5242-1|Закон РФ|5||25.06.1993|3|3|gemini;gpt;qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий||КоАП РФ|19.15.1|||2|3|gpt;qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||КоАП РФ|19.15.2|||2|3|gemini;gpt
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||УК РФ|322.2|||2|3|gemini;gpt
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий|5242-1|Закон РФ|3||25.06.1993|1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|713|ПП РФ||9|17.07.1995|1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|713|ПП РФ||26|17.07.1995|1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий||ГК РФ|292|||1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||ЖК РФ|30|||1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||ЖК РФ|35|||1|3|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий|713|ПП РФ||12|17.07.1995|1|3|gemini
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|354|ПП РФ||561|06.05.2011|1|3|gemini
