example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||ТК РФ|142|||2|3|gpt;qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|782|||2|3|gemini;qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||УК РФ|159|||2|3|gemini;qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||ТК РФ|140|||2|3|gemini;gpt
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||ТК РФ|178|||1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|779|||1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|781|||1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|393|||1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||УК РФ|145.1|||1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный|151-ФЗ|ФЗ|1||02.07.2010|1|3|qwen
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный||ТК РФ|136|||1|3|gpt
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|61|||1|3|gpt
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный|127-ФЗ|ФЗ|||26.10.2002|1|3|gpt
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|общий||ГК РФ|179|||1|3|gemini
469|6ab3c42f-0901-44a4-a70a-97f6f25281d0|специальный|14-ФЗ|ФЗ|3||08.02.1998|1|3|gemini
