example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1119|||2|2|gpt;qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1131|||2|2|gpt;qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|специальный||ГК РФ|1142|||2|2|gpt;qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|специальный||ГК РФ|1149|||2|2|gpt;qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1152|||2|2|gpt;qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1118|||1|2|qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1141|||1|2|qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1154|||1|2|qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1162|||1|2|qwen
781|960e340c-b6f2-4052-85a1-4fb619db9a5c|общий||ГК РФ|1112|||1|2|gpt
