example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|29||07.02.1992|3|5|gemini;perplexity_claude_sonnet;qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|17||07.02.1992|3|5|gpt;perplexity_claude_sonnet;qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|18||07.02.1992|3|5|gpt;perplexity_claude_sonnet;perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|19||07.02.1992|3|5|gpt;perplexity_claude_sonnet;perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|723|||2|5|perplexity_claude_sonnet;qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГПК РФ|131|||2|5|perplexity_grok;qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|20||07.02.1992|2|5|gpt;perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|702|||1|5|qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГПК РФ|132|||1|5|qwen
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|22||07.02.1992|1|5|gpt
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|23||07.02.1992|1|5|gpt
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|309|||1|5|perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|310|||1|5|perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|314|||1|5|perplexity_grok
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий|2300-1|Закон РФ|30||07.02.1992|1|5|gemini
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий|2300-1|Закон РФ|28||07.02.1992|1|5|gemini
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГК РФ|724|||1|5|perplexity_claude_sonnet
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|общий||ГПК РФ|17|||1|5|perplexity_claude_sonnet
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|13||07.02.1992|1|5|perplexity_claude_sonnet
36|375dddcf-e381-4e2b-9ca2-dfb953b0aba4|специальный|2300-1|Закон РФ|15||07.02.1992|1|5|perplexity_claude_sonnet
