example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|специальный||СК РФ|34|||3|3|gemini;gpt;qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|специальный||СК РФ|35|||3|3|gemini;gpt;qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|специальный||СК РФ|38|||2|3|gpt;qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|общий||ГК РФ|302|||2|3|gemini;qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|специальный||СК РФ|39|||1|3|qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|общий||ГК РФ|253|||1|3|qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|специальный|218-ФЗ|ФЗ|14||13.07.2015|1|3|qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|общий||ГК РФ|168|||1|3|qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|общий||ГК РФ|166|||1|3|qwen
593|7adc5cbc-b52b-436e-9b48-8745fcdd2147|общий||ГК РФ|167|||1|3|gemini
