example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|40-ФЗ|ФЗ|12||25.04.2002|5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|40-ФЗ|ФЗ|16.1||25.04.2002|4|5|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|40-ФЗ|ФЗ|12.1||25.04.2002|3|5|perplexity_claude_sonnet;perplexity_grok;qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|общий||ГК РФ|15|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|837-П|Положение Банка России|4.20||01.04.2024|1|5|qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|общий||ГК РФ|962|||1|5|qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|общий||ГК РФ|10|||1|5|qwen
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|431-П|Положение Банка России||7.23|19.09.2014|1|5|gpt
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|431-П|Положение Банка России||7.24|19.09.2014|1|5|gpt
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|431-П|Положение Банка России||3.11|19.09.2014|1|5|gpt
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|750-П|Положение Банка России||3.11|22.09.2020|1|5|gemini
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|755-П|Положение Банка России||1.1|04.03.2021|1|5|gemini
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|123-ФЗ|ФЗ|15||04.06.2018|1|5|perplexity_claude_sonnet
257|eb7e26a2-1f34-4382-80a9-79da5719218d|специальный|123-ФЗ|ФЗ|20||04.06.2018|1|5|perplexity_claude_sonnet
