example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2300-1|Закон РФ|26.1||07.02.1992|4|5|gemini;gpt;perplexity_claude_sonnet;qwen
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2463|ПП РФ||22|31.12.2020|2|5|gpt;perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|924|ПП РФ|||10.11.2011|1|5|qwen
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2300-1|ФЗ|26.1||07.02.1992|1|5|perplexity_grok
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2463|ПП РФ||13|31.12.2020|1|5|gemini
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|общий|2300-1|Закон РФ|25||07.02.1992|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2463|ПП РФ||41|31.12.2020|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|общий|2463|ПП РФ|||31.12.2020|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|общий|2300-1|Закон РФ|17||07.02.1992|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|общий|2300-1|Закон РФ|13||07.02.1992|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|общий|2300-1|Закон РФ|15||07.02.1992|1|5|perplexity_claude_sonnet
218|86e811e4-9e3b-4d2f-a0fb-b38a94781f27|специальный|2300-1|Закон РФ|17.1||07.02.1992|1|5|perplexity_claude_sonnet
