example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|214-ФЗ|ФЗ|6||30.12.2004|5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|2300-1|Закон РФ|13||07.02.1992|3|5|gemini;perplexity_claude_sonnet;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|214-ФЗ|ФЗ|9||30.12.2004|2|5|perplexity_claude_sonnet;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГК РФ|330|||2|5|gpt;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГК РФ|333|||2|5|perplexity_claude_sonnet;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|131|||2|5|perplexity_claude_sonnet;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|132|||2|5|perplexity_claude_sonnet;qwen
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|214-ФЗ|ФЗ|10||30.12.2004|1|5|gpt
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГК РФ|196|||1|5|gpt
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГК РФ|200|||1|5|gpt
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|22|||1|5|gpt
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|2227|ПП РФ||1|30.12.2025|1|5|gemini
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|214-ФЗ|ФЗ|1||30.12.2004|1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|специальный|326|ПП РФ|||18.03.2024|1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий|2300-1|Закон РФ|15||07.02.1992|1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|24|||1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|23|||1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||ГПК РФ|29|||1|5|perplexity_claude_sonnet
294|508429af-4742-4ec6-ab2e-7cbc7c58adee|общий||НК РФ|333.36|||1|5|perplexity_claude_sonnet
