example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный||ЖК РФ|44|||5|5|gemini;gpt;perplexity_claude_sonnet;perplexity_grok;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный||ЖК РФ|36|||4|5|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ЖК РФ|46|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ЗК РФ|23|||3|5|gemini;gpt;perplexity_grok
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||Конституция РФ|43|||2|5|perplexity_claude_sonnet;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ГК РФ|262|||2|5|perplexity_claude_sonnet;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ГК РФ|274|||2|5|perplexity_claude_sonnet;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный|273-ФЗ|ФЗ|64||29.12.2012|2|5|perplexity_claude_sonnet;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный||КАС РФ|218|||2|5|perplexity_claude_sonnet;qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий|273-ФЗ|ФЗ|3||29.12.2012|2|5|gpt;perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий|131-ФЗ|ФЗ|16||06.10.2003|2|5|gpt;perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||Конституция РФ|46|||1|5|qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный|131-ФЗ|ФЗ|17||06.10.2003|1|5|qwen
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный|273-ФЗ|ФЗ|8||29.12.2012|1|5|perplexity_grok
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ГПК РФ|131|||1|5|perplexity_grok
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||ГПК РФ|28|||1|5|perplexity_grok
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный|181-ФЗ|ФЗ|15||24.11.1995|1|5|gemini
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||КоАП РФ|12.33|||1|5|perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий|59-ФЗ|ФЗ|12||02.05.2006|1|5|perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий||КАС РФ|219|||1|5|perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|общий|2202-1|ФЗ|10||17.01.1992|1|5|perplexity_claude_sonnet
198|7a0f8d1c-5df5-4838-bb63-5996eef3116f|специальный|491|ПП РФ||2|13.08.2006|1|5|perplexity_claude_sonnet
