example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
557|14751d03-900c-448b-8076-72c55427243f|специальный||СК РФ|38|||3|3|gemini;gpt;qwen
557|14751d03-900c-448b-8076-72c55427243f|специальный||СК РФ|19|||2|3|gemini;qwen
557|14751d03-900c-448b-8076-72c55427243f|общий||ГК РФ|421|||2|3|gpt;qwen
557|14751d03-900c-448b-8076-72c55427243f|специальный||СК РФ|41|||2|3|gemini;gpt
557|14751d03-900c-448b-8076-72c55427243f|специальный||СК РФ|39|||1|3|qwen
557|14751d03-900c-448b-8076-72c55427243f|общий||ГК РФ|256|||1|3|qwen
557|14751d03-900c-448b-8076-72c55427243f|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|53||11.02.1993|1|3|qwen
557|14751d03-900c-448b-8076-72c55427243f|специальный|143-ФЗ|ФЗ|33||15.11.1997|1|3|qwen
557|14751d03-900c-448b-8076-72c55427243f|общий||СК РФ|34|||1|3|gpt
557|14751d03-900c-448b-8076-72c55427243f|общий||ГК РФ|8.1|||1|3|gemini
