example_id|uid|norm_type|norm_number|act|article|art_punkt|date|occurrence_count|total_files|models
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|1112|||3|3|gemini;gpt;qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|218|||2|3|gpt;qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|1152|||2|3|gpt;qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|64||11.02.1993|2|3|gemini;qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|218-ФЗ|ФЗ|14||13.07.2015|2|3|gpt;qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный||ГК РФ|1128|||1|3|qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|15||11.02.1993|1|3|qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|218-ФЗ|ФЗ|26||13.07.2015|1|3|qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|1153|||1|3|qwen
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|8|||1|3|gpt
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|218-ФЗ|ФЗ|1||13.07.2015|1|3|gpt
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|1162|||1|3|gpt
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|4462-1|Основы законодательства Российской Федерации о нотариате|47.1||11.02.1993|1|3|gpt
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГК РФ|8.1|||1|3|gemini
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|общий||ГПК РФ|13|||1|3|gemini
645|a51a6d4d-ba7c-4e33-a613-3c90a225107f|специальный|395-1|ФЗ|26||02.12.1990|1|3|gemini
